device,timestamp
188e2a5d583c, 1592334486344
26f29effeddc, 1592334486344
8f96fa542f8b, 1592334486362
188e2a5d583c, 1592334486401
8f96fa542f8b, 1592334486448
4b86a2021b77, 1592334486472
4b86a2021b77, 1592334486506
8f96fa542f8b, 1592334486517
26f29effeddc, 1592334486552
188e2a5d583c, 1592334486569
26f29effeddc, 1592334486596
8f96fa542f8b, 1592334486622
8f96fa542f8b, 1592334486631
4b86a2021b77, 1592334486632
4b86a2021b77, 1592334486675
8f96fa542f8b, 1592334486692
188e2a5d583c, 1592334486718
8f96fa542f8b, 1592334486726
4b86a2021b77, 1592334486762
8f96fa542f8b, 1592334486779
26f29effeddc, 1592334486802
26f29effeddc, 1592334486821
188e2a5d583c, 1592334486884
4b86a2021b77, 1592334486884
26f29effeddc, 1592334486962
4b86a2021b77, 1592334486982
8f96fa542f8b, 1592334487039
8f96fa542f8b, 1592334487115
8f96fa542f8b, 1592334487152
4b86a2021b77, 1592334487209
188e2a5d583c, 1592334487292
8f96fa542f8b, 1592334490915
4b86a2021b77, 1592334490925
8f96fa542f8b, 1592334490962
26f29effeddc, 1592334490979
188e2a5d583c, 1592334490984
26f29effeddc, 1592334491055
188e2a5d583c, 1592334491055
4b86a2021b77, 1592334491055
8f96fa542f8b, 1592334491058
8f96fa542f8b, 1592334491084
26f29effeddc, 1592334491153
8f96fa542f8b, 1592334491205
4b86a2021b77, 1592334491205
4b86a2021b77, 1592334491215
8f96fa542f8b, 1592334491239
188e2a5d583c, 1592334491269
4b86a2021b77, 1592334491272
8f96fa542f8b, 1592334491285
8f96fa542f8b, 1592334491309
4b86a2021b77, 1592334491342
8f96fa542f8b, 1592334491367
26f29effeddc, 1592334491392
188e2a5d583c, 1592334491392
188e2a5d583c, 1592334491463
8f96fa542f8b, 1592334491485
26f29effeddc, 1592334491485
4b86a2021b77, 1592334491515
8f96fa542f8b, 1592334491534
4b86a2021b77, 1592334491592
26f29effeddc, 1592334491606
8f96fa542f8b, 1592334491623
4b86a2021b77, 1592334491633
188e2a5d583c, 1592334491662
8f96fa542f8b, 1592334491676
8f96fa542f8b, 1592334491685
4b86a2021b77, 1592334491723
188e2a5d583c, 1592334491739
26f29effeddc, 1592334491758
8f96fa542f8b, 1592334491762
8f96fa542f8b, 1592334491770
4b86a2021b77, 1592334491822
4b86a2021b77, 1592334491857
26f29effeddc, 1592334491912
4b86a2021b77, 1592334491945
26f29effeddc, 1592334491956
188e2a5d583c, 1592334492012
8f96fa542f8b, 1592334492069
8f96fa542f8b, 1592334492112
8f96fa542f8b, 1592334492169
4b86a2021b77, 1592334492240
188e2a5d583c, 1592334492302
4b86a2021b77, 1592334495927
8f96fa542f8b, 1592334495939
8f96fa542f8b, 1592334495940
26f29effeddc, 1592334496002
188e2a5d583c, 1592334496002
4b86a2021b77, 1592334496053
8f96fa542f8b, 1592334496058
8f96fa542f8b, 1592334496083
188e2a5d583c, 1592334496085
26f29effeddc, 1592334496099
26f29effeddc, 1592334496144
4b86a2021b77, 1592334496155
4b86a2021b77, 1592334496195
4b86a2021b77, 1592334496220
8f96fa542f8b, 1592334496235
8f96fa542f8b, 1592334496235
8f96fa542f8b, 1592334496251
188e2a5d583c, 1592334496287
8f96fa542f8b, 1592334496307
188e2a5d583c, 1592334496359
188e2a5d583c, 1592334496401
4b86a2021b77, 1592334496435
8f96fa542f8b, 1592334496455
4b86a2021b77, 1592334496476
8f96fa542f8b, 1592334496477
26f29effeddc, 1592334496539
188e2a5d583c, 1592334496548
8f96fa542f8b, 1592334496560
26f29effeddc, 1592334496582
4b86a2021b77, 1592334496613
8f96fa542f8b, 1592334496625
4b86a2021b77, 1592334496650
8f96fa542f8b, 1592334496660
26f29effeddc, 1592334496669
8f96fa542f8b, 1592334496722
188e2a5d583c, 1592334496735
8f96fa542f8b, 1592334496753
4b86a2021b77, 1592334496753
8f96fa542f8b, 1592334496779
26f29effeddc, 1592334496799
4b86a2021b77, 1592334496799
4b86a2021b77, 1592334496832
4b86a2021b77, 1592334496889
26f29effeddc, 1592334496979
26f29effeddc, 1592334497059
8f96fa542f8b, 1592334497070
188e2a5d583c, 1592334497119
8f96fa542f8b, 1592334497127
8f96fa542f8b, 1592334497186
4b86a2021b77, 1592334497233
188e2a5d583c, 1592334497288
4b86a2021b77, 1592334500926
8f96fa542f8b, 1592334500939
8f96fa542f8b, 1592334500940
26f29effeddc, 1592334500992
188e2a5d583c, 1592334500992
26f29effeddc, 1592334501049
188e2a5d583c, 1592334501049
4b86a2021b77, 1592334501053
8f96fa542f8b, 1592334501058
8f96fa542f8b, 1592334501084
26f29effeddc, 1592334501182
4b86a2021b77, 1592334501209
8f96fa542f8b, 1592334501209
4b86a2021b77, 1592334501216
8f96fa542f8b, 1592334501255
8f96fa542f8b, 1592334501266
188e2a5d583c, 1592334501275
4b86a2021b77, 1592334501312
4b86a2021b77, 1592334501316
8f96fa542f8b, 1592334501323
188e2a5d583c, 1592334501399
8f96fa542f8b, 1592334501435
8f96fa542f8b, 1592334501466
188e2a5d583c, 1592334501471
4b86a2021b77, 1592334501515
26f29effeddc, 1592334501517
8f96fa542f8b, 1592334501535
26f29effeddc, 1592334501596
4b86a2021b77, 1592334501596
8f96fa542f8b, 1592334501623
4b86a2021b77, 1592334501632
26f29effeddc, 1592334501664
188e2a5d583c, 1592334501676
8f96fa542f8b, 1592334501680
188e2a5d583c, 1592334501709
4b86a2021b77, 1592334501719
8f96fa542f8b, 1592334501729
26f29effeddc, 1592334501775
8f96fa542f8b, 1592334501795
4b86a2021b77, 1592334501822
8f96fa542f8b, 1592334501855
4b86a2021b77, 1592334501856
26f29effeddc, 1592334501970
4b86a2021b77, 1592334501974
26f29effeddc, 1592334502042
8f96fa542f8b, 1592334502095
188e2a5d583c, 1592334502099
8f96fa542f8b, 1592334502136
8f96fa542f8b, 1592334502196
4b86a2021b77, 1592334502256
188e2a5d583c, 1592334502310
4b86a2021b77, 1592334505928
8f96fa542f8b, 1592334505942
8f96fa542f8b, 1592334505942
188e2a5d583c, 1592334505997
26f29effeddc, 1592334506001
26f29effeddc, 1592334506060
8f96fa542f8b, 1592334506062
4b86a2021b77, 1592334506062
8f96fa542f8b, 1592334506086
188e2a5d583c, 1592334506105
4b86a2021b77, 1592334506149
4b86a2021b77, 1592334506181
26f29effeddc, 1592334506192
8f96fa542f8b, 1592334506192
4b86a2021b77, 1592334506239
8f96fa542f8b, 1592334506259
8f96fa542f8b, 1592334506271
188e2a5d583c, 1592334506302
8f96fa542f8b, 1592334506327
188e2a5d583c, 1592334506333
188e2a5d583c, 1592334506389
8f96fa542f8b, 1592334506445
4b86a2021b77, 1592334506452
8f96fa542f8b, 1592334506471
26f29effeddc, 1592334506529
4b86a2021b77, 1592334506546
8f96fa542f8b, 1592334506550
26f29effeddc, 1592334506566
8f96fa542f8b, 1592334506619
188e2a5d583c, 1592334506632
4b86a2021b77, 1592334506652
8f96fa542f8b, 1592334506655
26f29effeddc, 1592334506669
4b86a2021b77, 1592334506669
8f96fa542f8b, 1592334506719
188e2a5d583c, 1592334506724
26f29effeddc, 1592334506738
8f96fa542f8b, 1592334506747
8f96fa542f8b, 1592334506772
4b86a2021b77, 1592334506792
4b86a2021b77, 1592334506795
4b86a2021b77, 1592334506852
4b86a2021b77, 1592334506907
26f29effeddc, 1592334506956
26f29effeddc, 1592334507013
8f96fa542f8b, 1592334507051
188e2a5d583c, 1592334507082
8f96fa542f8b, 1592334507108
8f96fa542f8b, 1592334507165
4b86a2021b77, 1592334507205
188e2a5d583c, 1592334507285
4b86a2021b77, 1592334510928
8f96fa542f8b, 1592334510939
8f96fa542f8b, 1592334510944
188e2a5d583c, 1592334510997
26f29effeddc, 1592334511007
4b86a2021b77, 1592334511055
8f96fa542f8b, 1592334511062
188e2a5d583c, 1592334511085
26f29effeddc, 1592334511095
8f96fa542f8b, 1592334511109
26f29effeddc, 1592334511149
4b86a2021b77, 1592334511162
4b86a2021b77, 1592334511198
8f96fa542f8b, 1592334511204
8f96fa542f8b, 1592334511252
8f96fa542f8b, 1592334511255
4b86a2021b77, 1592334511256
188e2a5d583c, 1592334511299
8f96fa542f8b, 1592334511314
188e2a5d583c, 1592334511333
4b86a2021b77, 1592334511355
188e2a5d583c, 1592334511390
8f96fa542f8b, 1592334511452
8f96fa542f8b, 1592334511483
26f29effeddc, 1592334511539
4b86a2021b77, 1592334511546
8f96fa542f8b, 1592334511559
26f29effeddc, 1592334511571
4b86a2021b77, 1592334511599
4b86a2021b77, 1592334511628
8f96fa542f8b, 1592334511629
8f96fa542f8b, 1592334511665
26f29effeddc, 1592334511675
188e2a5d583c, 1592334511682
4b86a2021b77, 1592334511715
8f96fa542f8b, 1592334511715
188e2a5d583c, 1592334511717
8f96fa542f8b, 1592334511735
26f29effeddc, 1592334511747
8f96fa542f8b, 1592334511791
4b86a2021b77, 1592334511822
4b86a2021b77, 1592334511885
4b86a2021b77, 1592334511944
26f29effeddc, 1592334511966
26f29effeddc, 1592334512024
8f96fa542f8b, 1592334512073
188e2a5d583c, 1592334512087
8f96fa542f8b, 1592334512131
8f96fa542f8b, 1592334512189
4b86a2021b77, 1592334512241
188e2a5d583c, 1592334512312
4b86a2021b77, 1592334515928
8f96fa542f8b, 1592334515939
8f96fa542f8b, 1592334515944
188e2a5d583c, 1592334515999
26f29effeddc, 1592334516000
4b86a2021b77, 1592334516056
8f96fa542f8b, 1592334516064
188e2a5d583c, 1592334516090
26f29effeddc, 1592334516099
8f96fa542f8b, 1592334516112
26f29effeddc, 1592334516145
4b86a2021b77, 1592334516159
4b86a2021b77, 1592334516201
8f96fa542f8b, 1592334516208
8f96fa542f8b, 1592334516255
4b86a2021b77, 1592334516259
8f96fa542f8b, 1592334516259
188e2a5d583c, 1592334516305
8f96fa542f8b, 1592334516316
188e2a5d583c, 1592334516338
4b86a2021b77, 1592334516338
188e2a5d583c, 1592334516395
8f96fa542f8b, 1592334516469
8f96fa542f8b, 1592334516486
4b86a2021b77, 1592334516519
26f29effeddc, 1592334516549
8f96fa542f8b, 1592334516571
26f29effeddc, 1592334516587
188e2a5d583c, 1592334516602
4b86a2021b77, 1592334516609
8f96fa542f8b, 1592334516632
8f96fa542f8b, 1592334516669
4b86a2021b77, 1592334516679
26f29effeddc, 1592334516689
8f96fa542f8b, 1592334516732
188e2a5d583c, 1592334516733
4b86a2021b77, 1592334516740
26f29effeddc, 1592334516758
8f96fa542f8b, 1592334516762
8f96fa542f8b, 1592334516789
4b86a2021b77, 1592334516806
4b86a2021b77, 1592334516834
4b86a2021b77, 1592334516922
26f29effeddc, 1592334516979
26f29effeddc, 1592334517036
8f96fa542f8b, 1592334517078
188e2a5d583c, 1592334517094
8f96fa542f8b, 1592334517134
8f96fa542f8b, 1592334517193
4b86a2021b77, 1592334517232
188e2a5d583c, 1592334517319
4b86a2021b77, 1592334520929
8f96fa542f8b, 1592334520939
8f96fa542f8b, 1592334520949
26f29effeddc, 1592334520991
188e2a5d583c, 1592334520994
4b86a2021b77, 1592334521055
26f29effeddc, 1592334521056
188e2a5d583c, 1592334521056
8f96fa542f8b, 1592334521065
8f96fa542f8b, 1592334521115
26f29effeddc, 1592334521152
8f96fa542f8b, 1592334521190
4b86a2021b77, 1592334521193
4b86a2021b77, 1592334521219
188e2a5d583c, 1592334521262
8f96fa542f8b, 1592334521269
8f96fa542f8b, 1592334521273
4b86a2021b77, 1592334521276
8f96fa542f8b, 1592334521317
4b86a2021b77, 1592334521339
26f29effeddc, 1592334521384
8f96fa542f8b, 1592334521389
188e2a5d583c, 1592334521402
8f96fa542f8b, 1592334521473
26f29effeddc, 1592334521473
188e2a5d583c, 1592334521475
4b86a2021b77, 1592334521519
8f96fa542f8b, 1592334521543
4b86a2021b77, 1592334521599
26f29effeddc, 1592334521599
8f96fa542f8b, 1592334521622
4b86a2021b77, 1592334521634
188e2a5d583c, 1592334521659
8f96fa542f8b, 1592334521660
8f96fa542f8b, 1592334521712
8f96fa542f8b, 1592334521727
4b86a2021b77, 1592334521727
188e2a5d583c, 1592334521739
26f29effeddc, 1592334521752
8f96fa542f8b, 1592334521785
4b86a2021b77, 1592334521822
4b86a2021b77, 1592334521862
26f29effeddc, 1592334521909
4b86a2021b77, 1592334521923
26f29effeddc, 1592334521950
188e2a5d583c, 1592334522009
8f96fa542f8b, 1592334522068
8f96fa542f8b, 1592334522125
8f96fa542f8b, 1592334522182
4b86a2021b77, 1592334522243
188e2a5d583c, 1592334522297
4b86a2021b77, 1592334525928
8f96fa542f8b, 1592334525939
8f96fa542f8b, 1592334525943
26f29effeddc, 1592334525992
188e2a5d583c, 1592334525992
4b86a2021b77, 1592334526053
26f29effeddc, 1592334526053
8f96fa542f8b, 1592334526063
188e2a5d583c, 1592334526096
8f96fa542f8b, 1592334526109
4b86a2021b77, 1592334526156
26f29effeddc, 1592334526156
8f96fa542f8b, 1592334526190
4b86a2021b77, 1592334526198
4b86a2021b77, 1592334526253
8f96fa542f8b, 1592334526269
8f96fa542f8b, 1592334526273
188e2a5d583c, 1592334526315
8f96fa542f8b, 1592334526316
188e2a5d583c, 1592334526340
4b86a2021b77, 1592334526340
8f96fa542f8b, 1592334526389
188e2a5d583c, 1592334526398
26f29effeddc, 1592334526432
4b86a2021b77, 1592334526464
8f96fa542f8b, 1592334526474
8f96fa542f8b, 1592334526543
4b86a2021b77, 1592334526553
188e2a5d583c, 1592334526566
26f29effeddc, 1592334526592
4b86a2021b77, 1592334526606
8f96fa542f8b, 1592334526622
26f29effeddc, 1592334526632
8f96fa542f8b, 1592334526658
188e2a5d583c, 1592334526676
8f96fa542f8b, 1592334526716
8f96fa542f8b, 1592334526725
4b86a2021b77, 1592334526750
8f96fa542f8b, 1592334526784
26f29effeddc, 1592334526803
4b86a2021b77, 1592334526829
4b86a2021b77, 1592334526864
4b86a2021b77, 1592334526920
26f29effeddc, 1592334526941
26f29effeddc, 1592334527015
8f96fa542f8b, 1592334527065
188e2a5d583c, 1592334527079
8f96fa542f8b, 1592334527122
8f96fa542f8b, 1592334527178
4b86a2021b77, 1592334527224
188e2a5d583c, 1592334527302
4b86a2021b77, 1592334530929
8f96fa542f8b, 1592334530939
8f96fa542f8b, 1592334530946
188e2a5d583c, 1592334530993
26f29effeddc, 1592334530993
26f29effeddc, 1592334531050
4b86a2021b77, 1592334531055
8f96fa542f8b, 1592334531065
188e2a5d583c, 1592334531080
8f96fa542f8b, 1592334531112
4b86a2021b77, 1592334531159
26f29effeddc, 1592334531185
8f96fa542f8b, 1592334531191
4b86a2021b77, 1592334531200
4b86a2021b77, 1592334531257
188e2a5d583c, 1592334531271
8f96fa542f8b, 1592334531272
8f96fa542f8b, 1592334531272
8f96fa542f8b, 1592334531317
4b86a2021b77, 1592334531345
188e2a5d583c, 1592334531352
26f29effeddc, 1592334531386
8f96fa542f8b, 1592334531389
188e2a5d583c, 1592334531416
4b86a2021b77, 1592334531451
8f96fa542f8b, 1592334531472
26f29effeddc, 1592334531516
4b86a2021b77, 1592334531526
188e2a5d583c, 1592334531536
8f96fa542f8b, 1592334531544
4b86a2021b77, 1592334531565
26f29effeddc, 1592334531583
8f96fa542f8b, 1592334531622
8f96fa542f8b, 1592334531656
188e2a5d583c, 1592334531672
4b86a2021b77, 1592334531684
8f96fa542f8b, 1592334531709
8f96fa542f8b, 1592334531725
26f29effeddc, 1592334531769
4b86a2021b77, 1592334531769
8f96fa542f8b, 1592334531783
26f29effeddc, 1592334531808
4b86a2021b77, 1592334531862
188e2a5d583c, 1592334531864
4b86a2021b77, 1592334531945
26f29effeddc, 1592334531948
8f96fa542f8b, 1592334532068
8f96fa542f8b, 1592334532124
8f96fa542f8b, 1592334532183
4b86a2021b77, 1592334532190
188e2a5d583c, 1592334532256
8f96fa542f8b, 1592334535942
8f96fa542f8b, 1592334535944
4b86a2021b77, 1592334535952
26f29effeddc, 1592334536015
188e2a5d583c, 1592334536015
8f96fa542f8b, 1592334536045
4b86a2021b77, 1592334536059
188e2a5d583c, 1592334536099
8f96fa542f8b, 1592334536103
26f29effeddc, 1592334536106
4b86a2021b77, 1592334536145
26f29effeddc, 1592334536164
4b86a2021b77, 1592334536203
8f96fa542f8b, 1592334536203
8f96fa542f8b, 1592334536245
8f96fa542f8b, 1592334536257
4b86a2021b77, 1592334536292
8f96fa542f8b, 1592334536315
4b86a2021b77, 1592334536331
188e2a5d583c, 1592334536336
188e2a5d583c, 1592334536361
188e2a5d583c, 1592334536420
8f96fa542f8b, 1592334536422
8f96fa542f8b, 1592334536484
