"Time","03cfac713ddb","05d4edb11ccc","05e2dc4bab48","12fe0edb1a22","142e2512faa4","15a356ee90d0","163e8d73fac5","166622bd256d","187ae6236163","1979919fbf0f","2031a9936382","22e7a6017802","28044ba4a7ad","30b396f84a51","313b8f5d58f6","3bfa9412b3ac","3d1d30a896da","3f2ea48c60e7","44f61de09fce","452cf0ed41fe","45e6d34f3c90","4da229ff9647","50242d33e417","507aa07cb3f4","534f7ede4add","6024efb8fa75","64028b5fe4a9","6fd3deb2ffa9","750c1c44fa91","79f51af621c3","7e1362b171c6","7e650620618f","a54271c49348","ac0c887de21e","ad93e254a539","b049c32b2cc4","b1d55b931020","b63b699c8207","bec16363de34","c0dfc0337d50","cb8816b39dc5","cbacbdd4ead4","d665d2bb7bd6","dd3871aa1c44","e25b10447cf0","e623c5f5dc60","e6f7c1e58817","e8ca08072d74","f86b4d7f6332","fb4d19ff5398"
1592771085500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771086000,,,,,,,,37719824.00000001,,,,,,,,,,,,,,,,,,,37719832.00000001,,,,,37719828,,,,,,,,,,,,,37719832.00000001,,,,,
1592771086500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771087000,,,,,,,,,37719808,,37719812.00000001,,,,,37719816,,,,,,,,,,,,,,,37719808,,,,37719812.00000001,37719812.00000001,,37719820,,,,,,,,,,,,
1592771087500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771088000,,37719800,,,,,,,,,,,37719800,,,,,,,37719796,,37719800,37719800,37719804,,37719800,,,37719808,,,,,,,,,,,,,,37719800,37719800,,,37719800,,37719796,
1592771088500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771089000,37719764,,37719792.00000001,37719796,37719792.00000001,37719760,37719788,,,37719792.00000001,,,,37719792.00000001,37719792.00000001,,37719772.00000001,37719772.00000001,37719760,,,,,,37719792.00000001,,,,,,,,37719788,37719772.00000001,,,37719792.00000001,,37719568,,,,,,,,,37719796,,37719792.00000001
1592771089500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771090000,,,,,,,,,,,,37719552.00000001,,,,,,,,,37719556.00000001,,,,,,,37719548,,37719548,,,,,,,,,,37719544,37719544,37719560,,,,37719556.00000001,,,,
1592771090500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771091000,,,,,,,,37719536.00000001,,,,,,,,,,,,,,,,,,,37719540,,,,,37719540,,,,,,,,,,,,,37719540,,,,,
1592771091500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771092000,,,,,,,,,,,37719524,,,,,37719528.00000001,,,,,,,,,,,,,,,,,,,37719524,37719524,,37719536.00000001,,,,,,,,,,,,
1592771092500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771093000,,37719508.00000001,37719492,37719500,,,,,37719520.00000001,37719492,,,37719512,37719492,37719488.00000001,,,,,37719504,,37719512,37719508.00000001,37719516.00000001,37719492,37719508.00000001,,,37719520.00000001,,37719520.00000001,,,,,,,,,,,,37719504,37719508.00000001,,,37719508.00000001,37719500,37719504,37719492
1592771093500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771094000,37719428,,,,37719488.00000001,37719384,37719484,,,,,,,,,,37719456,37719448,37719396.00000001,,,,,,,,,,,,,,37719480.00000001,37719448,,,37719488.00000001,,,,,,,,,,,,,
1592771094500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771095000,,,,,,,,,,,,37719316.00000001,,,,,,,,,37719192.00000001,,,,,,,37719180,,37719180,,,,,,,,,37719196,,,37719196,,,,37719192.00000001,,,,
1592771095500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771096000,,,,,,,,,,,,,,,,,,,,,,,,,,,37719116.00000001,,,,,37719196,,,,,,,,37719184,37719184,,,,37719120,,,,,
1592771096500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771097000,,,,,,,,37719180,,,37719160,,,,,37719164,,,,,,,,,,,,,,,,,,,37719160,37719160,,37719172.00000001,,,,,,,,,,,,
1592771097500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771098000,,37719088,,37719056,,,,,37719148.00000001,,,,37719092.00000001,,,,,,,37719076,,37719096,37719088,37719100.00000001,,37719088,,,37719136.00000001,,37719148.00000001,,,,,,,,,,,,37719184,37719132,,,37719176.00000001,,37719084,
1592771098500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771099000,37718932.00000001,,37719024.00000001,,37719052.00000001,,37719036,,,37719044,,,,37719024.00000001,37719164,,37718912.00000001,37718908,,,,,,,37719048,,,,,,,,37719036,37718908,,,37719052.00000001,,,,,,,,,,,37719052.00000001,,37719048
1592771099500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771100000,,,,,,37718924,,,,,,,,,,,,,37718928,,,,,,,,,,,,,,,,,,,,37718656,,,37718612,,,,,,,,
1592771100500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771101000,,,,,,,,,,,,37718680.00000001,,,,,,,,,37718772,,,,,,,37718744,,37718664,,,,,,,,,,,,,,,,37718756.00000001,,,,
1592771101500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771102000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37718476.00000001,37718476.00000001,,,,37718608.00000001,,,,,
1592771102500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771103000,,,,,,,,,,,,,,,,,,,,,,,,,,,37718592,,,,,37718544,,,,,,,,,,,,,,,,,,
1592771103500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771104000,,,,,,,,37718312.00000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771104500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771105000,,,,,,,,,,,37717960.00000001,,,,,37718076.00000001,,,,,,,,,,,,,,,,,,,37717944.00000001,37718136.00000001,,37718076.00000001,,,,,,,,,,,,
1592771105500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771106000,,,,,,,,,37717884.00000001,,,,,,,,,,,,,,,,,,,,37717744,,37717884.00000001,,,,,,,,,,,,,,,,,,,
1592771106500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771107000,,37717740.00000001,37717720.00000001,37717728,37717720.00000001,,,,,37717724.00000001,,,37717740.00000001,37717704.00000001,37717816.00000001,,,,,37717736,,37717724.00000001,37717740.00000001,37717740.00000001,37717724.00000001,37717740.00000001,,,,,,,37717704.00000001,,,,37717700,,,,,,37717728,37717724.00000001,,,37717740.00000001,37717736,37717736,37717724.00000001
1592771107500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771108000,37717308,,,,,37717300,37717792.00000001,,,,,,,,,,37717484.00000001,37717384,37717300,,,,,,,,,,,,,,,37717344.00000001,,,,,37717172,,,,,,,,,,,
1592771108500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771109000,,37716620.00000001,,,,,,37716728.00000001,37716648,,37716700,37716848,37716620.00000001,,,37716712,,,,,37716852,37716620.00000001,,37716620.00000001,,37716620.00000001,37716772,37716832,37716628,37716832,37716648,37716744.00000001,,,37716688,37716696.00000001,,37716712,,37716816,37716816,37716944.00000001,37716620.00000001,37716620.00000001,37716644.00000001,37716860.00000001,37716624,,,
1592771109500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771110000,37716316,,37716596,37716604,37716592,37716312,37716580.00000001,,,37716600.00000001,,,,37716584.00000001,37716592,,37716540,37716536,37716308.00000001,37716612,,,,,37716600.00000001,,,,,,,,37716584.00000001,37716532,,,37716584.00000001,,37716264.00000001,,,37716248,,,,,,37716608,37716612,37716604
1592771110500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771111000,,,,,,,,,,,,37716288,,,,,,,,,37716292,,37716360,,,,,37716156.00000001,,37716160,,,,,,,,,,37716128.00000001,37716128.00000001,,,,,37716296,,,,
1592771111500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771112000,,,,,,,,,,,,,,,,,,,,,,,,,,,37715980,,,,,37715864,,,,,,,,,,,,,,,,,,
1592771112500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771113000,,,,,,,,37715856,37715616.00000001,,37715788,,,,,37715768.00000001,,,,,,,,,,,,,,,37715616.00000001,,,,37715752,37715768.00000001,,37715768.00000001,,,,,,,37715524,,,,,
1592771113500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771114000,,37715568.00000001,,,,,,,,,,,37715564.00000001,,,,,,,37715448,,37715564.00000001,,37715564.00000001,,37715568.00000001,,,37715572,,,,,,,,,,,,,,37715560,37715564.00000001,,,37715568.00000001,37715440,37715444.00000001,
1592771114500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771115000,,,37715348.00000001,37715436.00000001,37715344,,37715268,,,37715436.00000001,,,,37715336,37715340.00000001,,,,,,,,,,37715432,,,,,,,,37715296,,,,37715340.00000001,,,,,,,,,,,,,37715436.00000001
1592771115500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771116000,37714844.00000001,,,,,37714768.00000001,,,,,,37714376.00000001,,,,,37714940.00000001,37714896.00000001,37714776,,37714380,,37714388.00000001,,,,,37714368.00000001,,37714368.00000001,,,,37714900,,,,,37714524.00000001,37714352.00000001,37714344,37714468.00000001,,,,37714388.00000001,,,,
1592771116500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771117000,,,,,,,,,,,,,,,,,,,,,,,,,,,37714468.00000001,,,,,37714440.00000001,,,,,,,,,,,,,,,,,,
1592771117500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771118000,,,,,,,,37714264.00000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771118500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771119000,,,,,,,,,,,37714284.00000001,,,,,37714220.00000001,,,,,,,,,,,,,,,,,,,37714456,37714336,,37714216,,,,,,,,,,,,
1592771119500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771120500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771121000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771121500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771122000,,,,,,,,,37714056,,,,,,,,,,,,,,,,,,,,37714044,,37714060.00000001,,,,,,,,,,,,,,37714112,,37714012.00000001,,,
1592771122500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771123000,,37713972.00000001,37713928.00000001,37713968,37713920.00000001,,,,,37713956,,,37713948,37713872,37713976,,,,,37713900,,37713968,,37713948,37713952.00000001,37713976,,,,,,,37713784.00000001,,,,37713876,,,,,,37713920.00000001,37713948,,,,37713896,37713900,37713924.00000001
1592771123500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771124000,,,,,,,37713784.00000001,,,,,,,,,,37713700.00000001,37713676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771124500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771125000,37713664,,,,,37713660,,,,,,,,,,,,,37713612.00000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771125500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771126000,,,,,,,,,,,,37713436,,,,,,,,,37713460,,37713516,,,,,37713356,,37713360,,,,37713592.00000001,,,,,37713580,37713332,,37713520,,,,37713460,,,,
1592771126500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771127000,,37712964,,,,,,37713052,37713024.00000001,,37713036,,,,,37713040,,,,,,37712960,,37712960,,37712960,37713140,,37712972,,37712980,37713068.00000001,,,37713028,37713028,,37713040,,,37713280,,,,37713004.00000001,,37712964,,,
1592771127500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771128000,37712748,,37712976,37712988,37712932.00000001,,37712920.00000001,,,37712976,,37712884,37712960,37712924,37712924,,37712868.00000001,37712708.00000001,37713024.00000001,37713000,37712888.00000001,,37712908.00000001,,37712976,,,,,,,,37712924,37712936,,,37712924,,37712928.00000001,,,37712916,37712956.00000001,37712960,,37712888.00000001,,37712988,37712992.00000001,37712988
1592771128500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771129000,,,,,,37712796.00000001,,37712800,37712544,,37712728.00000001,,,,,37712716,,,,,,,,,,,37712796.00000001,37712872.00000001,37712528.00000001,37712876,37712532,37712768.00000001,,,37712692.00000001,37712696,,,,37712852.00000001,37712848,,,,37712544,,37712528.00000001,,,
1592771129500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771130000,37712252.00000001,37712524,37712480,37712488,37712476.00000001,,37712468,,,37712476.00000001,,,37712496,37712472.00000001,37712472.00000001,,37712268,37712240,37712236.00000001,37712488,,37712516,,37712512,37712476.00000001,37712516,,,,,,,37712468,,,,37712472.00000001,37712316,,,,,37712496,37712504,,,,37712488,37712496,37712488
1592771130500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771131000,,,,,,,,,,,,37712220,,,,,,,,,37712220,,37712224,,,,,,,37712272.00000001,,,,37712232.00000001,,,,,37712232.00000001,,,37712228,,,,37712220,,,,
1592771131500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771132000,,,,,,37712180.00000001,,,,,,,,,,,,,,,,,,,,,37712200,37712272.00000001,,,,,,,,,,,,37712200,37712200,,,,,,,,,
1592771132500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771133000,,,,,,,,37712124,,,37712120,,,,,37712124,,,,,,,,,,,,,,,,37712188.00000001,,,37712120,37712120,,,,,,,,,,,,,,
1592771133500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771134000,,,,,,,,,37712108,,,,,,,,,,,,,,,,,,,,37712088,,37712104.00000001,,,,,,,,,,,,,,37712108,,,,,
1592771134500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771135000,37711860,37712072.00000001,37712068,37712072.00000001,37712064,,37712020.00000001,,,37712068,,,37712072.00000001,37712064,37712064,,37711868.00000001,,,37712072.00000001,,37712072.00000001,,37712072.00000001,37712064,37712072.00000001,,,,,,,37712060,,,,37712064,37711872.00000001,,,,,37712072.00000001,37712072.00000001,,,37712072.00000001,37712072.00000001,37712072.00000001,37712072.00000001
1592771135500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771136000,,,,,,,,,,,,37711828.00000001,,,,,,37711844,37711844,,37711836.00000001,,37711836.00000001,,,,,,,,,,,37711844,,,,,37711840,,,37711840,,,,37711836.00000001,,,,
1592771136500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771137000,,,,,,,,,,,,,,,,,,,,,,,,,,,,37711828.00000001,,37711828.00000001,,,,,,,,,,37711820,37711820,,,,,,,,,
1592771137500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771138000,,,,,,37711816.00000001,,37711732.00000001,,,37711428.00000001,,,,,37711432,,,,,,,,,,,37711816.00000001,,,,,37711804,,,,,,,,,,,,,,,,,,
1592771138500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771139000,,,,,,,,,37711204,,,,,,,,,,,,,,,,,,,,,,,,,,37711344.00000001,37711352.00000001,,,,,,,,,37711152.00000001,,,,,
1592771139500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771140000,,37711032.00000001,,,,,,,,,,,37711024,,,,,,,,,37711032.00000001,,37711024,,37711032.00000001,,,37711040.00000001,,37711040.00000001,,,,,,,,,,,,,37711024,,,37711032.00000001,,,
1592771140500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771141000,,,37710720,37710872,37710644,,,,,37710720,,,,,,,,,,37710872,,,,,37710720,,,,,,,,,,,,,,,,,,37710876.00000001,,,,,37710872,37710948,37710876.00000001
1592771141500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771142000,37710152,,,,,,37710560,,,,,,,37710568,37710644,,37710216.00000001,37709836.00000001,37709888,,,,,,,,,,,,,,37710560,37709752.00000001,,,37710568,37710200,37709828.00000001,,,,,,,,,,,
1592771142500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771143000,,,,,,37708916.00000001,,37708824,,,,37709408,,,,,,,,,37709548,,37709548,,,,37708916.00000001,37709236.00000001,,37709236.00000001,,37708816.00000001,,,,,,,,37708988.00000001,37708996.00000001,37709548,,,,37709544,,,,
1592771143500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771144000,,,,,,,,,,,37708812,,,,,37708796,,,,,,,,,,,,,,,,,,,37708776,37708784,,,,,,,,,,,,,,
1592771144500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771145000,,,,,,,,,37708448.00000001,,,,,,,,,,,,,,,,,,,,37708480,,,,,,,,,,,,,,,,37708528,,37708448.00000001,,,
1592771145500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771146000,37707924.00000001,37708412,37708372.00000001,37708440,37708372.00000001,,37708328,,,37708388,,,37708472,37708360.00000001,37708372.00000001,,37707972,37707880,37707916.00000001,37708440,,37708428,,37708444.00000001,37708384.00000001,37708464.00000001,,,,,37708408.00000001,,37708352,,,,37708360.00000001,37707924.00000001,37707868.00000001,,,,37708444.00000001,37708420,,,,37708440,37708452,37708440
1592771146500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771147000,,,,,,,,,,,,37707660.00000001,,,,,,,,,37707708.00000001,,37707712,,,,,37707744.00000001,,37707744.00000001,,,,37707700.00000001,,,,,,,37707640.00000001,37707772,,,,37707708.00000001,,,,
1592771147500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771148000,,,,,,37707452,,37707308.00000001,,,,,,,,,,,,,,,,,,,37707448.00000001,,,,,37707312,,,,,,,,37707584.00000001,,,,,,,,,,
1592771148500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771149000,,,,,,,,,,,37707248,,,,,37707300,,,,,,,,,,,,,,,,,,,,37707232.00000001,,,,,,,,,,,,,,
1592771149500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37707160,,,,,,,,,,,,,,,
1592771150500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771151000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771151500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771152000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771152500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771153000,,37707156,,,,,,,,,,,,,,,,,,,,37707088.00000001,,37707088.00000001,,,,,37707132,,,,,,,,,,,,,,,,37707112,,37707084,,,
1592771153500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771154000,,,,37706996,,,,,,37706936,,,37707052.00000001,,,,,,,,,,,,37706936,37706928.00000001,,,,,,,,,,,,,,,,,37707004.00000001,37707048,,,,37707044.00000001,37707008,37707044.00000001
1592771154500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771155000,,,37707020,,37706876,,,,37706988,,,,,37706980,37706876,,,,,37707028,,,,,,,,,,,,,37706868.00000001,,,,37706904,,,,,,,,,,,,,
1592771155500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771156000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37706840,,,,,,,,,,,,,,,,,,,
1592771156500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771157000,,,,,,,37706916,,,,,,,,,,37706876,,,,,,,,,,,,,,,,,,,,,37706880.00000001,,,,,,,,,,,,
1592771157500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771158000,37706136,,,,,,,,,,,,,,,,,,37706588.00000001,,,,,,,,,,,,,,,,,,,,37706136,,,37705980.00000001,,,,,,,,
1592771158500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771159000,,37705200,,,,37705484.00000001,,37705340,,,37705332.00000001,37705904.00000001,37705200,,,37705336,,37705988.00000001,,,37705968.00000001,37705200,37705988.00000001,37705200,,,37705412,37705816,37705200,37705812.00000001,,37705348.00000001,,37705800.00000001,37705324,37705324,,,,37705412,37705716,,,,37705232,37705968.00000001,37705200,,,
1592771159500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771160000,,,,37705196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37705196,37705200,,,,37705196,37705200,37705196
1592771160500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771161000,,,,,,,,,,,,,,,,,,,,,,,,,,37705196,,,,,,,,,,,,,,,,,,,,,,,,
1592771161500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771162000,,,,,,,,,,37705196,,,,,,,,,,,,,,,37705196,,,,,,,,,,,,,,,,,,,,,,,,,
1592771162500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771163000,,,37705192.00000001,,37705192.00000001,,,,37705188.00000001,,,,,37705192.00000001,37705192.00000001,,,,,37705196,,,,,,,,,,,37705184,,37705188.00000001,,,,37705188.00000001,,,,,,,,,,,,,
1592771163500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771164000,,,,,,,37705908.00000001,,,,,,,,,,37705044,,37705856,,,,,,,,,,,,,,,,,,,37705908.00000001,37705872.00000001,,,,,,,,,,,
1592771164500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771165000,37705756,,,,,,,,,,,37705804,,,,,,37705744.00000001,,,37705824,,37705828.00000001,,,,,37705772,,37705760,,,,,,,,,,,,37705828.00000001,,,,37705824,,,,
1592771165500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771166000,,,,,,37705604,,37705564,,,37705532.00000001,,,,,37705544,,,,,,,,,,,37705604,,,,,37705572.00000001,,37705616,37705520,37705524.00000001,,,,37705596,37705708,,,,37705468,,,,,
1592771166500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771167000,,37705388.00000001,,37705444,,,,,,37705452,,,37705384,,,,,,,37705452,,37705384,,37705384,37705452,37705444,,,37705384,,,,,,,,,,,,,,37705376,37705376,,,37705384,37705376,37705376,37705376
1592771167500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771168000,,,37705404,,37705428.00000001,,37705344.00000001,,37705440.00000001,,,,,37705452,37705404,,37705368.00000001,,,,,,,,,,,,,,37705420.00000001,,37705404,,,,37705408.00000001,37705316,,,,,,,,,,,,
1592771168500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771169000,,,,,,,,,,,,37705092,,,,,,,37705244,,37705104,,37705112.00000001,,,,,,,37704904,,,,,,,,,37705172,,,37705156,,,,37705064,,,,
1592771169500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,37704916.00000001,,,,,,,,,,,,,,,,,,,,,,
1592771170500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771171000,37704864,,,,,37704872,,,,,,,,,,,,37704868,,,,,,,,,37704856,,,,,,,,,,,,,,37704864,,,,,,,,,
1592771171500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771172000,,,,,,,,37704756.00000001,,,37704784,,,,,37704772.00000001,,,,,,,,,,,,,,,,37704784,,37704776,37704712,37704784,,,,37704852,,,,,37704692,,,,,
1592771172500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771173000,,37704684,,37704680.00000001,,,,,,37704676.00000001,,,37704684,,,,,,,37704676.00000001,,37704684,,37704680.00000001,37704676.00000001,37704680.00000001,,,37704684,,,,,,,,,,,,,,37704680.00000001,37704680.00000001,,,37704684,37704680.00000001,37704680.00000001,37704680.00000001
