"Time","03cfac713ddb","05d4edb11ccc","05e2dc4bab48","12fe0edb1a22","142e2512faa4","15a356ee90d0","163e8d73fac5","166622bd256d","187ae6236163","1979919fbf0f","2031a9936382","22e7a6017802","28044ba4a7ad","30b396f84a51","313b8f5d58f6","3bfa9412b3ac","3d1d30a896da","3f2ea48c60e7","44f61de09fce","452cf0ed41fe","45e6d34f3c90","4da229ff9647","50242d33e417","507aa07cb3f4","534f7ede4add","6024efb8fa75","64028b5fe4a9","6fd3deb2ffa9","750c1c44fa91","79f51af621c3","7e1362b171c6","7e650620618f","a54271c49348","ac0c887de21e","ad93e254a539","b049c32b2cc4","b1d55b931020","b63b699c8207","bec16363de34","c0dfc0337d50","cb8816b39dc5","cbacbdd4ead4","d665d2bb7bd6","dd3871aa1c44","e25b10447cf0","e623c5f5dc60","e6f7c1e58817","e8ca08072d74","f86b4d7f6332","fb4d19ff5398"
1592771125000,,,,,,112480,,,,,,,,,,,,,95808,,,,,,,,,,,,,,,113792,,,,,,,,,,,,,,,,
1592771125500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771126000,,,,,,,,,,,,100640,,,,,,,,,186784,,94304,,,,,98464,,91744,,,,,,,,,88992,83168,132992,80960,,,,273792,,,,
1592771126500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771127000,,265792,,,,,,94912,173216,,142496,,147200,,,101440,,,,,,149600,,103232,,102944,103872,,107616,,80512,189216,,,105408,128992,,84672,,,,,,111712,84736,,87136,,,
1592771127500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771128000,101824,,190240,187712,105888,,109024,,,175232,,105760,,103232,109760,,108640,207616,114432,102016,186208,,103744,,187680,,,,,,,,209504,171232,,,129440,,74784,,,74336,151616,,,267072,,233568,105152,190144
1592771128500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771129000,,311552,,,,114304,,105408,179552,,152288,,,,,117440,,,,,,175104,,107072,,112704,123712,103392,132544,90720,79232,170624,,,116256,129024,,,,83104,144288,,,121600,100032,,114464,,,
1592771129500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771130000,112416,,96992,205568,82240,,130176,,,110400,,,88896,113408,119808,,129184,236352,133856,118880,,,,,170048,,,,,,,,157088,,,,92736,,,,,,174304,,,,,340096,126304,145440
1592771130500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771131000,,,,,,,,,,,,79232,,,,,,,,,193568,,132064,,,,,109408,,95008,,,,200448,,,,,78176,,,95104,,,,265824,,,,
1592771131500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771132000,,,,,,92256,,,,,,,,,,,,,,,,,,,,,137152,,,,,,,,,,,,,78144,124000,,,,,,,,,
1592771132500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771133000,,,,,,,,120352,,,165088,,,,,130880,,,,,,,,,,,,,,,,123232,,,133536,146304,,,,,,,,,,,,,,
1592771133500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771134000,,247200,,,,,,,179296,,,,,,,,,,,,,92128,,,,,,,145664,,80224,,,,,,,,,,,,,,113472,,121184,,,
1592771134500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771135000,122080,,104896,225184,97728,,83904,,,88544,,,74016,114272,131840,,128672,,,135456,,,,74432,202752,78304,,,,,,,166752,,,,81056,111072,,,,,184736,93376,,,,303264,119264,162528
1592771135500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771136000,,,,,,,,,,,,100000,,,,,,251104,77056,,192992,,129152,,,,,,,,,,,229056,,,,,90976,,,87680,,,,191168,,,,
1592771136500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771137000,,,,,,78848,,,,,,,,,,,,,,,,,,,,,96096,113888,,99008,,,,,,,,,,76544,138144,,,,,,,,,
1592771137500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771138000,,,,,,,,136800,,,112448,,,,,146848,,,,,,,,,,,,,,,,133088,,,85024,100608,,,,,,,,,,,,,,
1592771138500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771139000,,,,,,,,,181088,,,,,,,,,,,,,,,,,,,,154080,,79232,,,,,,,,,,,,,,128832,,,,,
1592771139500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771140000,,128416,,,,,,,,,,,96224,,,,,,,,,89952,,85312,,88224,,,,,,,,,,,,,,,,,,103360,,,99136,,87424,
1592771140500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771141000,,,114272,164832,88128,,,,,102752,,,,134208,141760,,,,,90240,,,,,165824,,,,,,,,,,,,,,,,,,109376,,,,,309856,,163264
1592771141500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771142000,89024,,,,,,102432,,,,,,,,,,85792,251104,92256,,,,,,,,,,,,,,175648,229056,,,76352,89920,100352,,,102400,,,,,,,,
1592771142500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771143000,,,,,,92224,,82432,,,,100480,,,,79072,,,,,184896,,88416,,,,95360,117984,,89888,,225952,,,,,,,,76320,126464,,,,,165824,,,,
1592771143500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771144000,,,,,,,,,,,106944,,,,,,,,,,,,,,,,,,,,,,,,85792,81888,,,,,,,,,98304,,,,,
1592771144500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771145000,,100000,,,,,,,147488,,,,,,,,,,,,,103424,,,,96320,,,81440,,80064,,,,,,,,,,,,,,,,117760,,,
1592771145500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771146000,74496,,138528,144736,104960,,97024,,,120416,,,108096,157024,78464,,85248,275360,87264,87552,,,,89344,158240,,,,,,,,186976,,,,87808,91200,73664,,,,105120,114016,,,,260160,74208,174304
1592771146500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771147000,,,,,,,,,,,,115488,,,,,,,,,196832,,98976,,,,,126560,,96288,,,,249408,,,,,,,170112,85952,,,,180192,,,,
1592771147500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771148000,,,,,,95232,,78496,,,,,,,,,,,,,,,,,,,108224,,,,,265120,,,,,,,,94880,,,,,,,,,,
1592771148500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771149000,,,,,,,,,,,141984,,,,,120544,,,,,,,,,,,,,,,,,,,110112,97632,,,,,,,,,,,,,,
1592771149500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771150500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771151000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771151500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771152000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128832,,,,,
1592771152500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771153000,,143872,,,,,,,,,,,117120,,,,,,,,,114304,,93824,,,,,101856,,,,,,,,,,,,,,,116096,,,105312,,,
1592771153500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771154000,,,158400,163552,,,,,160448,133408,,,,,108192,,,,,89952,,,,,120896,98688,,,,,85408,,,,,,,,,,,,119456,,,,,364864,93408,186304
1592771154500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771155000,,,,,97088,,,,,,,,,168192,,,,,,,,,,,,,,,,,,,192800,,,,104320,,,,,,,,,,,,,
1592771155500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771156000,,,,,,,112288,,,,,,,,,,104608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771156500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771157000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135296,,,,,,,,,,,,
1592771157500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771158000,108096,,,,,,,,,,,,,,,,,274432,133344,,213888,,112960,,,,,,,,,,,,,,,,127680,,,124480,,,,186752,,,,
1592771158500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771159000,,151968,,,,128768,,116800,,,155328,118976,171968,,,161216,,,,,,146784,,102144,,,174656,94624,143904,99936,,271552,,249504,159456,118432,,,,89248,172416,,162080,148544,112928,,149952,,116576,
1592771159500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771160000,,,,177248,,,,,,,,,,,,,,,,,,,,,,148192,,,,,,,,,,,,,,,,,,,,,,377376,,217824
1592771160500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771161000,,,,,,,,,,176896,,,,,,,,,,108384,,,,,177120,,,,,,,,,,,,,,,,,,,,,,,,,
1592771161500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771162000,,,181664,,,,,,,,,,,92608,100384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771162500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771163000,,,,,123072,,,,158848,,,,,,,,116128,,,,,,,,,,,,,,90880,,177440,,,,118496,,,,,,,,,,,,,
1592771163500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771164000,,,,,,,117856,,,,,,,,,,,,137920,,,,,,,,,,,,,,,,,,,121664,120640,,,135168,,,,,,,,
1592771164500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771165000,113120,,,,,,,,,,,124704,,,,,,274432,,,207520,,111200,,,,,90784,,97952,,,,,,,,,,,,,,,,194272,,,,
1592771165500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771166000,,184448,,,,110304,,110688,,,165664,,,,,170368,,,,,,162688,,,,,125568,,174016,,,335904,,263680,156320,118880,,,,89248,184288,,,,131968,,141696,,,
1592771166500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771167000,,,94912,183072,124896,,,,,96192,,,89888,97856,,,,,,122784,,,,103168,128960,192192,,,,,,,,,,,,,,,,,146144,152960,,,,382048,105600,223616
1592771167500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771168000,,,,,,,145120,,158848,,,,,,130368,,102368,,,,,,,,,,,,,,90912,,150592,,,,113664,111104,,,,,,,,,,,,
1592771168500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771169000,,,,,,,,,,,,88896,,,,,,,155168,,220320,,114944,,,,,,,107584,,,,,,,,,129792,,,80032,,,,177728,,,,
1592771169500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771170000,106976,,,,,,,,,,,,,,,,,274656,,,,,,,,,,90400,,,,,,,,,,,,,193792,,,,,,,,,
1592771170500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771171000,,,,,,82784,,,,,,,,,,,,,,,,,,,,,196288,,,,,,,,,,,,,,,,,,,,,,,
1592771171500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771172000,,212160,,,,,,118176,,,169920,,,,,173088,,,,,,,,,,,,,132608,,,236480,,307936,188864,124512,,,,89248,,,,,176512,,83232,,,
1592771172500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771173000,,,,190560,110240,,,,,110656,,,106624,106592,,,,,,137536,,83072,,108032,146592,180064,,,,,,,,,,,120832,,,,,,143232,170240,,,,388352,107328,169024
1592771173500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771174000,,,106592,,,,140000,,161824,,,94816,,,142496,,109792,,160768,,198016,,152928,,,,,90400,,115008,80576,,166016,,,,,110336,190112,,,85376,,,,146592,,,,
1592771174500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771175000,106656,,,,,87904,,,,,,,,,,,,274272,,,,,,,,,124608,,,,,,,,,,,,,,149376,,,,,,,,,
1592771175500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771176000,,,,,,,,129024,,,,,,,,,,,,,,,,,,,,,,,,250816,,290624,,,,,,89248,,,,,,,,,,
1592771176500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771177000,,,,,,,,,,,183424,,,,,182336,,,,,,,,,,,,,,,,,,,135808,135168,,,,,,,,,199840,,,,,
1592771177500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771178000,,230048,,,,,,,,,,,105088,,,,,,,,,91904,,83328,,,,,143360,,,,,,,,,,,,,,,,,,99744,,,
1592771178500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771179000,,,,203488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156096,153536,,,,395808,,178208
1592771179500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771180000,,,,,,,,,,,,,,,,,,,,86944,,,,,158176,141408,,,,,,,,,,,,,,,,,,,,,,,87680,
1592771180500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771181000,,,113632,,109184,,,,,,,,,114208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771181500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771182000,,,,,,,,,158912,108832,,,,,147776,,113408,,,,,,,,,,,,,,80256,,176256,,,,130752,119520,,,,,,,,,,,,
1592771182500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771183000,,,,,,,154016,,,,,100576,,,,,,249088,147936,,203296,,170624,,,,,90400,,120224,,,,,,,,,259808,,164448,91296,,,,157888,,,,
1592771183500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771184000,106592,259424,,,,92384,,,,,131040,,130496,,,126752,,,,,,102144,,88448,,,121280,,140608,,,262304,,295552,133632,77568,,,,89248,,,,166272,232096,,112672,420288,,
1592771184500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771185000,,,,217312,,,,,,,,,,,,,,,,100672,,,,,172896,156064,,,,,,,,,,,,,,,,,106080,,,,,,,189088
1592771185500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771186000,,,122912,,125824,,,,,,,,,125568,92064,,,,,,,,,,,,,,,,,,,,,,72352,,,,,,,,,,,,,
1592771186500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771187000,,,,,,,141504,137376,168288,116960,,,,,,,84480,,149664,,,,,,,,,,,,79808,,187136,,,,,127936,,,,,,,,,,,86688,
1592771187500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771188000,,,,,,,,,,,,,,,,,,,,,,,142560,,,,,,,,,,,,,,,,107456,,,95616,,,,161728,,,,
1592771188500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771189000,,,,,,107488,,,,,,,,,,,,,,,,,,,,,140000,97248,,,,,,,,,,,,,182304,,,,,,,,,
1592771189500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771190000,,,,,,,,,,,,,,,,,,249088,,,,,,,,,,,,,,293760,,,,,,,,,,,,,,,,,,
1592771190500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771191000,,,,,,,,,,,175424,,,,,159968,,,,,,,,,,,,,,,,,,,,114016,,,,83808,,,,,,,,,,
1592771191500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771192000,105664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157024,,,,,
1592771192500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771193000,,218176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291840,,,,,,,,,,,,,142208,,,
1592771193500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771194000,,,,174464,,,,,,,,,154304,,,,,,,,,,,97824,,177664,,,160064,,,,,,132704,,,,,,,,140544,126368,,,,387072,,213664
1592771194500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771195000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771195500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771196000,,,,,,,,,,,,,,,,,,,,120288,,,,,117152,,,,,,,,,,,,,,,,,,,,,,,,,
1592771196500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771197000,,,139552,,122656,,,,,,,,,88640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771197500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771198000,,,,,,,,,,,,,,,123136,,,,,,,,,,,,,,,,,,,,,,103072,,,,,,,,,,,,,
1592771198500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771199000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771199500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232320,,,,,,,,,,,,,,,,,
1592771200500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771201000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771201500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771202000,,,,,,,,94240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771202500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771203000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107520,
1592771203500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771204000,,,,,,,,,,137216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771204500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771205000,,,,,,,,,,,,,,,,,89920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771205500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771206000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136672,,,,,,,,,,,,
1592771206500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771207000,,,,,,,133056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771207500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771208000,,,,,,,,,,,,,,,,,,,165312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771208500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771209000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84192,,,,,,,,,,,,,,,,,,,
1592771209500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771210000,,,,,,,,,173952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197312,,,,,,,,,
1592771210500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771211000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771211500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771212000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771212500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771213000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771213500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771214000,,,,,,,,,,,,,,,,,,,,,,92960,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771214500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771215000,,,,,,,,,,,159136,,,,,,,,,,,,,,,,,,,,,,,,,96160,,,,,,,,,,,,,,
1592771215500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771216000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333984,,,,,,,,,,,,,,,,,,
1592771216500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771217000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771217500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771218000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771218500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771219000,,,,,,,,,,,,,,,,167712,,,,,,,,,,,,108320,,,,,,,,,,,,,,,,,,,,,,
1592771219500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771220000,,,,,,,,,,,,,140384,,,,,261024,,,,,,,,,,,164000,,,,,,,,,,,,,,,,157600,,125632,,,
1592771220500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771221000,,,,213280,,,,,,,,,,,,,,,,,,,,124352,,,,,,,,,,,,,,,,,,,,112800,,,,420736,,
1592771221500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771222000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162400,,,,,,,187520
1592771222500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771223000,,,,,,,,,,,,,,,152320,,,,,127744,,,,,172736,181760,,,,,,,179040,,,,98112,,,,,,,,,,,,,
1592771223500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771224000,,227936,137536,,,,,,,,,,,101984,,,,,,,,,,,,,,,,,,,,,,,,,,86080,,,,,,,,,,
1592771224500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771225000,,,,,,,,77120,,174464,,,,,,,106944,,,,,,,,,,,,,,,,,,,,,142144,,,,,,,,,,,,
1592771225500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771226000,,,,,95872,,141184,,,,,,,,,,,,178592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771226500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771227000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771227500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771228000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771228500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771229000,,,,,,,,,,,,147040,,,,,,,,,232288,,157984,,,,,,,,,,,,,,,,140576,,,110176,,,,219680,,,,
1592771229500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771230000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139936,,,,,,,,,,,,,,120032,
1592771230500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771231000,,,,,,,,,,,,,,,,,,,,,,110624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771231500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771232000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771232500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771233000,,,,,,,,,,,180672,,,,,,,,,,,,,,,,,,,,,408768,,,,142880,,,,,,,,,,,,,,
1592771233500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
