"Time","uptime.mean {id: 172.22.0.11}","uptime.mean {id: 172.22.0.12}","uptime.mean {id: 172.22.0.13}","uptime.mean {id: 172.22.0.14}","uptime.mean {id: 172.22.0.15}","uptime.mean {id: 172.22.0.16}","uptime.mean {id: 172.22.0.17}","uptime.mean {id: 172.22.0.18}","uptime.mean {id: 172.22.0.19}","uptime.mean {id: 172.22.0.20}","uptime.mean {id: 172.22.0.21}","uptime.mean {id: 172.22.0.22}","uptime.mean {id: 172.22.0.23}","uptime.mean {id: 172.22.0.24}","uptime.mean {id: 172.22.0.25}","uptime.mean {id: 172.22.0.26}","uptime.mean {id: 172.22.0.27}","uptime.mean {id: 172.22.0.28}","uptime.mean {id: 172.22.0.29}","uptime.mean {id: 172.22.0.30}","uptime.mean {id: 172.22.0.31}","uptime.mean {id: 172.22.0.32}","uptime.mean {id: 172.22.0.33}","uptime.mean {id: 172.22.0.34}","uptime.mean {id: 172.22.0.35}","uptime.mean {id: 172.22.0.36}","uptime.mean {id: 172.22.0.37}","uptime.mean {id: 172.22.0.38}","uptime.mean {id: 172.22.0.39}","uptime.mean {id: 172.22.0.40}","uptime.mean {id: 172.22.0.41}","uptime.mean {id: 172.22.0.42}","uptime.mean {id: 172.22.0.43}","uptime.mean {id: 172.22.0.44}","uptime.mean {id: 172.22.0.45}","uptime.mean {id: 172.22.0.46}","uptime.mean {id: 172.22.0.47}","uptime.mean {id: 172.22.0.48}","uptime.mean {id: 172.22.0.49}","uptime.mean {id: 172.22.0.50}","uptime.mean {id: 172.22.0.51}","uptime.mean {id: 172.22.0.52}","uptime.mean {id: 172.22.0.53}","uptime.mean {id: 172.22.0.54}","uptime.mean {id: 172.22.0.55}","uptime.mean {id: 172.22.0.56}","uptime.mean {id: 172.22.0.57}","uptime.mean {id: 172.22.0.58}","uptime.mean {id: 172.22.0.59}","uptime.mean {id: 172.22.0.60}"
1593036932500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036933000,,,,,6801,6678,,,,,,,1291,,,,1550,,,1558,,,,,,,,,,1511,,,,,,,,,,,,,,,,,,,,
1593036933500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036934000,,,,,,,,,,,,,,1501,,1526,,,1560,,,,,1542,,,,,1564,,,1533,,,,,,,,,,1552,,,,,,,,
1593036934500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036935000,,,,,,,,,,,,,,,,,,,,,,1491,1509,,1500,1543,,,,,,,,,,,,,,,,,,,,,,,,
1593036935500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036936000,,,,,,,,,,,,,,,,,,,,,,,,,,,1545,1550,,,1615,,,1577,1555,,,,,,,,,,1526,1619,,,1609,
1593036936500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036937000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,1639,,1655,,1694,,,1614,,,1610,1618,,
1593036937500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036938000,,,,,,,,7051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651,,,,,1681,,,,,,,1596
1593036938500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036939000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036939500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036940000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036940500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036941000,11998,,,,,,6840,,,,,,,,,,,,,,3954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036941500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036942000,,11945,,,,,,,,,,,,,6570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036942500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036943000,,,,,,,,,,,,,,,,,,6852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036943500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036944000,,,11999,,,,,,,6782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036944500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036945000,,,,11601,,,,,6780,,6750,6759,,,,,,,,,,,,,,,,,,,,,,,,,,,,4031,,,,,,,,,,
1593036945500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036946000,,,,,12021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036946500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036947000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036947500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036948000,,,,,,11870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036948500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036949000,,,,,,,,,,,,,6508,,,,6800,,6802,6782,,,,,,,,,,6822,,,,,,,,,,,,,,,,,,,,
1593036949500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036950500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036951000,,,,,,,,,,,,,,6739,,6710,,,,,,,6681,6777,6685,,,,6797,,,6835,,,,,,,,,,6847,,,,,,,,
1593036951500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036952000,,,,,,,,,,,,,,,,,,,,,,6668,,,,6842,,,,,,,,,6748,,,,,,,,,,,,,,,
1593036952500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036953000,,,,,,,,,,,,,,,,,,,,,,,,,,,,6872,,,,,,,,,,,,,,,,,6792,6892,,,,
1593036953500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036954000,,,,,,,,,,,,,,,,,,,,,,,,,,,6898,,,,6887,,,,,6896,6842,,6897,,6959,,,,,,6876,6824,6945,
1593036954500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036955000,,,,,,,,12280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6965,,,,,,6950,,,,,,6886
1593036955500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036956000,17197,,,,,,12057,,,,,,,,,,,,,,9157,,,,,,,,,,,,9247,,,,,,,,,,,,,,,,,
1593036956500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036957000,,17312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036957500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036958000,,,9424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,,,,,,,,,,
1593036958500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036959000,,,,,9014,8764,,,,,4008,3798,3348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036959500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036960000,,,,,,,,,,,,,,,,,3801,,3680,3384,,,,3571,,,,,,3851,,,,,,,,,,,,,,,,,,,,
1593036960500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036961000,,,,,,,,,,,,,,3631,,3577,,,,,,,3239,,3450,,,,3702,,,3610,,,,,,,,,,3640,,,,,,,,
1593036961500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036962000,,,,,,,,,,,,,,,,,,,,,,3468,,,,3580,3463,3717,,,3693,,,,3402,,,,3683,,,,,,,,,,,
1593036962500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036963000,,,,,,,,9104,,,,,,,,,,,,,,,,,,,,,,,,,,,,3843,3591,,,,3775,,,3670,,4102,3606,3603,3790,3624
1593036963500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036964000,,,,,,,8962,,,,,,,,,,,,,,6054,,,,,,,,,,,,6207,,,,,3881,,,,,,,,,,,,
1593036964500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036965000,14198,14564,,,,,,,,8895,,,,,8831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036965500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036966000,,,,13472,,,,,,,,,,,,,,9168,,,,,,,,,,,,,,,,6092,,,,,,,,,5777,,6006,,,,,
1593036966500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036967000,,,,,,,,,8906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036967500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036968000,,,14884,,14224,13960,,,,,,8987,,,,,,,,,,,,,,,,,,,,,,,,,,,,6252,,,,,,,,,,
1593036968500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036969000,,,,,,,,,,,9365,,8580,,,,8990,,,8627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036969500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036970000,,,,,,,,,,,,,,,,,,,8896,,,,,8744,,,,,,9232,,8824,,,,,,,,,,8811,,,,,,,,
1593036970500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036971000,,,,,,,,,,,,,,9001,,8780,,,,,,8667,8478,,8628,8814,,,8871,,,,,,8596,,,,,,,,,,,,,,,
1593036971500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036972000,,,,,,,,,,,,,,,,,,,,,,,,,,,8644,8923,,,8872,,,,,,,,8902,,,,,,,,,,,
1593036972500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036973000,,,,,,,,14278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8807,,,,8992,,,8843,,9316,8782,8782,8973,8795
1593036973500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036974000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9049,,9086,,,,,,,,,,,,
1593036974500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036975000,,,,,,,,,,,,,,,,,,,,,11244,,,,,,,,,,,,11438,,,,,,,,,,,,,,,,,
1593036975500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036976000,,,,,,,14149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036976500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036977000,19501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036977500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036978000,,19743,,,,,,,,14080,,,,,14060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036978500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036979000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036979500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036980000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036980500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036981000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25535,,,,,,,,,,,,,,,,,,,,
1593036981500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036982000,,,,,,,,,,,,,,,,,,,,,,,,,,,24388,24559,,,24539,,,,,,,,24546,,,,,,,,,,,
1593036982500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036983000,,,,,,,,29945,,,,,,25542,,,,,,,,,,,,,,,,,,,,,,,24656,,,,24717,,,24503,,,24478,24513,24751,
1593036983500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036984000,,,,,,,,,,,,,,,,,,,,,,,,26526,,,,,,,,,,,,24745,,24885,,,,,,,,,,,,
1593036984500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036985000,35189,,,,,,,,,,,,27237,,,,,,,,27057,,,,,,,,,,,,27091,,,,,,,,,,,,,,,,,25528
1593036985500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036986000,,,,,,,30518,,,29732,,,,,29827,,,,,,,,,,,,,,,,,,,,,,,,,,,,26541,,,,,,,
1593036986500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036987000,,,,,,,,,29762,,,,,,,,,,,,,,,,,,,,,,,,,26940,,,,,,,,,,,,,,,,
1593036987500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036988000,,35920,,34677,,,,,,,,,,,,,,30518,,,,,,,,,,,,,,,,,,,,,,27073,,,,,,,,,,
1593036988500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036989000,,,,,35036,34730,,,,,,29712,,,,,,,,29518,,,,,,,,,,,,,,,,,,,,,,,,,27989,27673,,,,
1593036989500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036990000,,,,,,,,,,,,,,,,,,,29697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036990500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036991000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036991500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036992000,,,,,,,,,,,,,,,,,30115,,,,,,,,,,,,,,,,,,,,,,,,,29633,,,,,,,,
1593036992500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036993000,,,,,,,,,,,31083,,,,,29571,,,,,,,,,,,,,,,,29855,,,,,,,,,,,,,,,,,,
1593036993500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036994000,,,,,,,,,,,,,,,,,,,,,,29474,29338,,,,,,29849,,,,,,29348,,,,,,,,,,,,,,,
1593036994500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036995000,,,,,,,,,,,,,,,,,,,,,,,,,,29641,29560,29728,,,29811,,,,,,,,29740,,,,,,,,,,,
1593036995500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036996000,,,,,,,,,,,,,,,,,,,,,,,,,30292,,,,,31117,,,,,,,,,,,29960,,,29700,,,29715,29734,29979,
1593036996500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036997000,,,,,,,,35200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29891,,,,,,,,,,,,,
1593036997500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036998000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29916,,,,,,,,,,,,,,
1593036998500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593036999000,,,,,,,,,,,,,,31089,,,,,,,,,,31743,,,,,,,,,32310,,,,,30175,,,,,,,,,,,,
1593036999500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037000000,40406,,,,,,35924,,,34915,,,32455,,34998,,,,,,32317,,,,,,,,,,,,,,,,,,,,,,31719,,,,,,,31201
1593037000500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037001000,,41405,,,,,,,34969,,,,,,,,,,,,,,,,,,,,,,,,,32173,,,,,,32242,,,,,,,,,,
1593037001500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037002000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037002500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037003000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037003500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037004000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037004500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037005000,,,,,,,,,,626,,,,,515,,,,,,,,,,,,,,48102,,,,,,,,,,,,,,47343,,,,,,,
1593037005500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037006000,,,,,,,,,517,,,,,,,,,,,,,,,,,,,,,48827,,,,,,,,,,,,,,,,,47679,,,
1593037006500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037007000,,,,,,,,,,,,,,48756,,,,,,,,,,49221,48576,,,,,,,,,,,,,,,47822,,,,,,,,,,
1593037007500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037008000,,,,,1797,1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,48473,,,,,,,,,,,,,,,,
1593037008500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037009000,,,,,,,,,,,,,,,,533,,,42,163,,,,,,,,,,,,634,,,,,,,,,,,,,,,,,,48545
1593037009500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037010000,,,,,,,,,,,,1903,,,,,,,,,,260,540,,,393,,,,,431,,,,,,,,49961,,609,,,,,50107,,,,
1593037010500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037011000,,,4295,,,,,2196,,,,,,,,,,,,,,,,,,,,,,,,,,,,791,,952,,,,,,516,303,,,575,969,
1593037011500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037012000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037012500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037013000,,,,4459,,,,,,,,,3340,,,,,365,,,,,,,,,,,,,,,3096,,2000,,,,,,,,,,,,,,,
1593037013500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037014000,7322,,,,,,,,,1953,19,,,,1789,,,,,,,,,,,,2139,2181,,,,,,,,,,,,,,2953,2523,,,,,,,
1593037014500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037015000,,7579,,,,,,,1735,,,,,,,,3994,,,,,,,,,,,,3347,3688,,,,,,,2931,,,2943,,,,,,,,,,
1593037015500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037016000,,,,,7001,6790,,,,,,,,,,,,,1231,1334,,,,,3556,,,,,,,,,,,,,,,,,,,,,,,,,
1593037016500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037017000,,,,,,,,,,,,,,,,,,,,,,,,548,,,,,,,,,,236,,,,,,,,,,,,,,,,3509
1593037017500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037018000,,,,,,,,,,,,,,,,1715,,,,,,,1708,,,1597,,,,,1591,1848,,,,,,,,,,,,,,1056,,,,
1593037018500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037019000,,,,,,,,,,,,3579,,,,,,,,,,1841,,,,,,,,,,,,,,,,,1427,,1781,,,1694,,,,1856,,
1593037019500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037020000,,,10155,,,,,7360,,,,,,,,,,,,,,,,,,,,,,,,,4272,,,2003,,2116,,,,,,,1689,,,,2131,
1593037020500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037021000,12588,,,10220,,,,,,,5625,,4565,,6960,,,6074,,,,,,,,,,,,,,,,,,,,,,,,4473,3699,,,,,,,
1593037021500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037022000,,,,,,,,,,7145,,,,,,,,,,,,,,,,,,,,,,,,,3850,,,,,,,,,,,,,,,
1593037022500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037023000,,,,,12168,,,,6904,,,,,,,,5706,,,,,,,,,,4030,4212,4932,5304,,,,,,,4092,,,4103,,,,,,,,,,
1593037023500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037024000,,126,,,,,,,,,,,,,,,,,6401,6544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037024500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037025000,,,,,,,,,,,,,,,,,,,,,,,,,4979,,,,,,,,,,,,,,,,,,,,,,,,,
1593037025500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037026000,,,,,,12314,,,,,,,,,,,,,,,7153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037026500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037027000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037027500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037028000,,,,,,,,,,,,,,,,6889,,,,,,,6879,6473,,,,,,,,7017,,,,,,,,,,,,,,,,,,
1593037028500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037029000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6197,,,,,,,,,,,,,,,,5293
1593037029500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037030000,,,,,,,,,,,,,,,,,,,,,,,,,,6763,,,,,6758,,,,,,,,,,,,,,,,,,,
1593037030500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037031000,,,,,,,,12526,,,,,,,,,,,,,,7520,,,,,,,,,,,,,,7243,,,6997,,6948,,,6873,,6850,,7022,7298,
1593037031500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037032000,,,,,,,,,,,,9132,,,,,,,,,,,,,,,,,,,,,,,,,,7281,,,,,,,,,,,,
1593037032500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037033000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037033500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037034000,4692,,2999,,,,,,,,,,9730,,,,,,,,,,,,,,,,,,,,9438,,,,,,,,,,,,7540,,,,,
1593037034500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037035000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037035500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037036000,,,,,,,,,,,,,,,14733,,,,,,,,,11888,,,,,,,,,,11103,,,,,,,,,,,,10827,,,,
1593037036500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037037000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037037500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037038000,,,,,,,,,14719,15051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11797,,,,,,,
1593037038500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037039000,,,,,19934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11811,,11822,12011,12193,,,,12083,,11842,,,
1593037039500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037040000,,,,,,20471,,,,,,14669,,,,,,,14399,14502,,,,,12480,,,,,,,,,,,,,,,,,,,,,,,,,
1593037040500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037041000,,,,,,,17229,,,,,,,,,14744,,16548,,,14960,14134,,,,,,,,,,15007,,,,,,,,,,,,,,,,,,12794
